,emp_length,purpose,addr_state,funded_amnt_inv,int_rate,annual_inc,dti,inq_last_6mths,pub_rec,revol_util,pub_rec_bankruptcies,pnt_loan_annual
20568,4.0,debt_consolidation,NY,3800.0,0.1528,75000.0,4.35,0.0,0.0,0.797,0.0,0.050666666666666665
20571,2.0,debt_consolidation,GA,8000.0,0.1268,62000.0,4.74,2.0,0.0,0.155,0.0,0.12903225806451613
20572,11.0,debt_consolidation,AZ,14475.0,0.0963,32304.0,22.51,0.0,0.0,0.209,0.0,0.46433878157503716
20573,0.0,debt_consolidation,PA,8000.0,0.1111,27000.0,7.16,1.0,0.0,0.842,0.0,0.2962962962962963
20574,3.0,debt_consolidation,WI,6200.0,0.1491,30000.0,23.64,0.0,0.0,0.609,0.0,0.20666666666666667
20575,4.0,home_improvement,AZ,12175.0,0.0766,102000.0,10.86,1.0,0.0,0.29,0.0,0.12009803921568628
20576,5.0,other,CO,5000.0,0.0963,36000.0,26.73,0.0,0.0,0.248,0.0,0.1388888888888889
20579,6.0,other,CT,5000.0,0.1528,24000.0,2.85,0.0,0.0,0.226,0.0,0.20833333333333334
20580,6.0,credit_card,CA,10000.0,0.1074,62000.0,5.36,0.0,0.0,0.714,0.0,0.16129032258064516
20581,4.0,debt_consolidation,NY,13975.0,0.1111,75000.0,14.26,0.0,0.0,0.851,0.0,0.18666666666666668
20582,1.0,debt_consolidation,WA,12300.0,0.1074,30000.0,21.8,0.0,0.0,0.85,0.0,0.41
20583,5.0,debt_consolidation,PA,10000.0,0.0729,87000.0,3.54,0.0,0.0,0.396,0.0,0.11494252873563218
20585,11.0,debt_consolidation,MA,10000.0,0.1825,180000.0,14.52,3.0,0.0,0.98,0.0,0.05555555555555555
20586,3.0,debt_consolidation,CO,8400.0,0.1074,48250.0,14.85,0.0,0.0,0.973,0.0,0.17409326424870467
20589,5.0,other,CA,7175.0,0.0766,54996.0,20.25,0.0,0.0,0.244,0.0,0.13091861226271
20590,11.0,debt_consolidation,MI,10975.0,0.0729,70000.0,16.83,0.0,0.0,0.404,0.0,0.15714285714285714
20592,4.0,home_improvement,NY,6000.0,0.0766,150000.0,10.22,2.0,0.0,0.224,0.0,0.04
20593,6.0,major_purchase,HI,4375.0,0.0963,16500.0,17.53,0.0,0.0,0.6,0.0,0.26515151515151514
20594,11.0,debt_consolidation,CA,9500.0,0.1037,85000.0,16.69,1.0,0.0,0.946,0.0,0.11764705882352941
20596,8.0,car,CA,3000.0,0.0729,150000.0,12.68,0.0,0.0,0.079,0.0,0.02
20597,2.0,debt_consolidation,MA,7650.0,0.1074,100000.0,11.66,0.0,0.0,0.87,0.0,0.077
20598,3.0,debt_consolidation,TX,8975.0,0.0579,84000.0,10.91,0.0,0.0,0.359,0.0,0.10714285714285714
20600,11.0,debt_consolidation,CA,9500.0,0.1454,34000.0,25.27,1.0,0.0,0.994,0.0,0.29411764705882354
20601,6.0,credit_card,GA,24500.0,0.1074,120000.0,18.49,0.0,0.0,0.243,0.0,0.20833333333333334
20602,11.0,small_business,TX,9975.0,0.0692,43337.0,24.89,0.0,0.0,0.362,0.0,0.23074970579412513
20603,0.0,debt_consolidation,NC,20000.0,0.1454,98000.0,7.74,0.0,0.0,0.796,0.0,0.20408163265306123
20604,0.0,major_purchase,CT,17000.0,0.1,95000.0,18.97,0.0,0.0,0.212,0.0,0.17894736842105263
20607,11.0,major_purchase,OH,10750.0,0.1268,30067.2,22.59,1.0,2.0,0.255,0.0,0.3575324606215411
20608,1.0,debt_consolidation,AZ,7175.0,0.0691,20800.0,0.87,0.0,0.0,0.001,0.0,0.34615384615384615
20610,11.0,debt_consolidation,NJ,6000.0,0.0542,55000.0,16.36,0.0,0.0,0.186,0.0,0.10909090909090909
20612,2.0,debt_consolidation,WA,12125.0,0.1037,67000.0,8.42,0.0,0.0,0.953,0.0,0.18134328358208956
20613,3.0,car,NJ,3500.0,0.0729,75000.0,9.47,0.0,0.0,0.276,0.0,0.04666666666666667
20614,5.0,wedding,IL,6500.0,0.0579,50000.0,10.58,3.0,0.0,0.216,0.0,0.13
20616,3.0,small_business,NJ,24950.0,0.1602,90000.0,1.24,0.0,0.0,0.512,0.0,0.2777777777777778
20617,0.0,credit_card,CA,10000.0,0.0579,125000.0,21.23,0.0,0.0,0.284,0.0,0.08
20618,8.0,credit_card,FL,19500.0,0.1306,92000.0,3.48,0.0,0.0,0.938,0.0,0.21739130434782608
20621,3.0,small_business,UT,14975.0,0.1074,55315.0,0.54,1.0,0.0,0.099,0.0,0.2711741842176625
20622,4.0,major_purchase,CA,3000.0,0.164,19200.0,2.5,1.0,0.0,0.55,0.0,0.15625
20625,4.0,debt_consolidation,VA,11975.0,0.0729,60000.0,15.18,0.0,0.0,0.266,0.0,0.2
20626,8.0,major_purchase,WI,10000.0,0.0729,45756.0,9.34,0.0,0.0,0.711,0.0,0.21855057260250021
20627,11.0,debt_consolidation,VA,9250.0,0.1565,38000.0,24.44,2.0,0.0,0.235,0.0,0.24342105263157895
20628,1.0,debt_consolidation,CA,21950.0,0.1936,72000.0,11.37,0.0,0.0,0.759,0.0,0.3055555555555556
20629,1.0,debt_consolidation,IL,5600.0,0.1306,36000.0,14.63,1.0,0.0,0.46,0.0,0.15555555555555556
20631,2.0,credit_card,FL,7000.0,0.0766,250000.0,3.78,1.0,0.0,0.773,0.0,0.028
20633,4.0,debt_consolidation,CA,8975.0,0.138,180000.0,6.91,2.0,0.0,0.803,0.0,0.05
20634,4.0,debt_consolidation,CA,12000.0,0.1037,56500.0,17.35,0.0,0.0,0.725,0.0,0.21238938053097345
20635,8.0,debt_consolidation,PA,17950.0,0.1074,46028.1,19.5,2.0,0.0,0.447,0.0,0.3910654578398848
20637,4.0,moving,NV,3975.0,0.1037,154000.0,13.62,3.0,0.0,0.616,0.0,0.025974025974025976
20638,1.0,other,NY,5000.0,0.1491,150000.0,0.33,2.0,0.0,0.771,0.0,0.03333333333333333
20640,8.0,other,NY,14500.0,0.0963,60996.0,17.82,0.0,0.0,0.309,0.0,0.2459177650993508
20641,11.0,major_purchase,NY,1200.0,0.138,43000.0,22.16,2.0,1.0,0.439,1.0,0.027906976744186046
20642,0.0,major_purchase,CA,10000.0,0.1111,36000.0,6.17,0.0,0.0,0.075,0.0,0.2777777777777778
20643,2.0,debt_consolidation,NJ,8750.0,0.1268,59000.0,14.75,3.0,0.0,0.718,0.0,0.1483050847457627
20644,3.0,other,SC,4775.0,0.0579,22800.0,25.74,1.0,0.0,0.145,0.0,0.21052631578947367
20646,0.0,debt_consolidation,AZ,17475.0,0.1111,38000.0,17.34,0.0,0.0,0.515,0.0,0.4605263157894737
20647,7.0,debt_consolidation,KS,10000.0,0.1037,55000.0,17.89,1.0,0.0,0.472,0.0,0.18181818181818182
20649,11.0,debt_consolidation,SD,4800.0,0.1306,36000.0,17.27,0.0,1.0,0.857,1.0,0.13333333333333333
20650,11.0,credit_card,NY,8475.0,0.0963,55000.0,18.35,1.0,0.0,0.618,0.0,0.15454545454545454
20651,6.0,car,NM,7000.0,0.0963,66000.0,22.84,3.0,0.0,0.483,0.0,0.10606060606060606
20652,2.0,debt_consolidation,SC,9975.0,0.1037,68000.0,12.51,1.0,0.0,0.345,0.0,0.14705882352941177
20653,2.0,small_business,NC,12000.0,0.0729,75000.0,27.15,0.0,0.0,0.526,0.0,0.16
20655,3.0,debt_consolidation,NY,19975.0,0.1306,80000.0,11.17,1.0,0.0,0.331,0.0,0.25
20656,nan,other,NY,5000.0,0.0692,12000.0,8.5,0.0,0.0,0.74,0.0,0.4166666666666667
20657,4.0,debt_consolidation,CA,20000.0,0.1528,120000.0,7.04,0.0,0.0,0.947,0.0,0.16666666666666666
20659,7.0,debt_consolidation,IL,7000.0,0.1268,35000.0,22.77,0.0,0.0,0.687,0.0,0.2
20660,3.0,major_purchase,NJ,6000.0,0.0766,72000.0,14.58,1.0,0.0,0.328,0.0,0.08333333333333333
20661,5.0,debt_consolidation,NC,24500.0,0.1074,140000.0,5.05,0.0,0.0,0.42,0.0,0.17857142857142858
20662,11.0,debt_consolidation,PA,9975.0,0.1268,44000.0,19.04,2.0,1.0,0.842,1.0,0.22727272727272727
20663,9.0,debt_consolidation,KS,18000.0,0.138,53000.0,21.01,1.0,0.0,0.723,0.0,0.33962264150943394
20667,0.0,debt_consolidation,OH,12000.0,0.1268,46000.0,10.12,1.0,0.0,0.843,0.0,0.2608695652173913
20668,11.0,debt_consolidation,MO,14475.0,0.0729,44000.0,17.89,0.0,0.0,0.51,0.0,0.32954545454545453
20669,4.0,debt_consolidation,CA,20000.0,0.1454,114996.0,13.89,0.0,0.0,0.74,0.0,0.17391909283801177
20670,1.0,debt_consolidation,TX,20000.0,0.1565,115000.0,17.69,1.0,0.0,0.948,0.0,0.17391304347826086
20671,8.0,car,GA,7983.99337911369,0.0579,26400.0,21.59,0.0,0.0,0.161,0.0,0.30303030303030304
20674,11.0,debt_consolidation,MO,7200.0,0.1,62000.0,25.32,6.0,0.0,0.612,0.0,0.125
20675,8.0,debt_consolidation,SC,6000.0,0.0692,34000.0,5.54,4.0,0.0,0.214,0.0,0.17647058823529413
20677,11.0,debt_consolidation,AZ,10725.0,0.0579,53742.0,26.21,0.0,0.0,0.239,0.0,0.20002977187302295
20680,7.0,debt_consolidation,NJ,15000.0,0.1268,72000.0,22.7,0.0,0.0,0.783,0.0,0.20833333333333334
20682,7.0,debt_consolidation,TX,6000.0,0.1454,55777.0,22.96,2.0,0.0,0.392,0.0,0.107571221112645
20686,5.0,medical,GA,5000.0,0.0729,58800.0,5.57,0.0,0.0,0.612,0.0,0.08503401360544217
20689,5.0,wedding,PA,13600.0,0.0729,70000.0,22.99,1.0,0.0,0.215,0.0,0.19428571428571428
20690,1.0,wedding,NY,10000.0,0.1454,80000.0,6.88,0.0,0.0,0.961,0.0,0.125
20691,1.0,debt_consolidation,NC,9950.0,0.0542,42179.04,6.6,0.0,0.0,0.155,0.0,0.23708458039822622
20692,3.0,small_business,OR,12975.0,0.0766,66000.0,11.02,1.0,0.0,0.147,0.0,0.19696969696969696
20693,0.0,small_business,TX,8672.45525046859,0.0729,46200.0,8.23,0.0,0.0,0.474,0.0,0.21645021645021645
20694,7.0,home_improvement,MA,15950.0,0.1037,120000.0,12.82,0.0,0.0,0.67,0.0,0.13333333333333333
20696,0.0,credit_card,TX,7000.0,0.0766,115200.0,22.19,5.0,0.0,0.495,0.0,0.06076388888888889
20697,5.0,debt_consolidation,MO,5500.0,0.1037,100000.0,16.03,0.0,0.0,0.913,0.0,0.055
20698,4.0,debt_consolidation,WA,12500.0,0.0729,50000.0,2.83,1.0,0.0,0.039,0.0,0.25
20699,1.0,debt_consolidation,MA,4000.0,0.1,41000.0,13.99,0.0,0.0,0.893,0.0,0.0975609756097561
20700,2.0,debt_consolidation,NY,6450.0,0.1037,126000.0,2.42,0.0,0.0,0.786,0.0,0.05119047619047619
20701,11.0,moving,CA,5000.0,0.0729,64000.0,4.76,1.0,0.0,0.183,0.0,0.078125
20705,11.0,major_purchase,NY,19500.0,0.1074,54000.0,14.36,0.0,0.0,0.275,0.0,0.37037037037037035
20706,11.0,debt_consolidation,NY,5000.0,0.1074,30000.0,5.04,1.0,0.0,0.899,0.0,0.16666666666666666
20707,11.0,major_purchase,OH,10000.0,0.0542,75000.0,16.99,0.0,0.0,0.075,0.0,0.13333333333333333
20708,4.0,debt_consolidation,IL,12000.0,0.0692,61000.0,11.23,0.0,0.0,0.238,0.0,0.19672131147540983
20709,0.0,debt_consolidation,AZ,7950.0,0.0542,35000.0,6.41,0.0,0.0,0.283,0.0,0.22857142857142856
20710,11.0,other,PA,5525.0,0.1268,56004.0,7.46,2.0,1.0,0.0,0.0,0.09865366759517177
20711,3.0,debt_consolidation,MA,20000.0,0.1751,80600.0,13.61,1.0,0.0,0.985,0.0,0.24813895781637718
20713,0.0,debt_consolidation,NJ,14725.0,0.0963,52500.0,17.9,0.0,0.0,0.423,0.0,0.2904761904761905
20715,2.0,credit_card,OR,12175.0,0.0729,86400.0,26.71,0.0,0.0,0.491,0.0,0.1412037037037037
20717,11.0,credit_card,RI,5000.0,0.0766,108000.0,3.33,0.0,0.0,0.814,0.0,0.046296296296296294
20718,1.0,small_business,OH,9988.39869465099,0.1,32400.0,13.41,3.0,0.0,0.571,0.0,0.30864197530864196
20719,4.0,renewable_energy,TX,3500.0,0.0963,63816.0,13.97,0.0,0.0,0.124,0.0,0.054845179892190045
20720,0.0,home_improvement,CA,19500.0,0.1111,96000.0,6.86,3.0,0.0,0.157,0.0,0.20833333333333334
20721,2.0,major_purchase,IL,7000.0,0.0542,50000.0,8.59,0.0,0.0,0.27,0.0,0.14
20722,2.0,debt_consolidation,FL,5000.0,0.0766,29730.0,19.58,0.0,0.0,0.49,0.0,0.16818028927009754
20723,0.0,debt_consolidation,TX,8000.0,0.1268,98400.0,20.43,0.0,0.0,0.996,0.0,0.08130081300813008
20725,5.0,debt_consolidation,CA,9983.99342904291,0.0579,60000.0,9.94,0.0,0.0,0.18,0.0,0.16666666666666666
20728,5.0,debt_consolidation,NC,8000.0,0.0729,27360.0,6.49,0.0,0.0,0.546,0.0,0.29239766081871343
20729,6.0,credit_card,NV,10000.0,0.0766,38000.0,20.75,0.0,1.0,0.04,1.0,0.2631578947368421
20731,2.0,debt_consolidation,NY,9983.93557741233,0.0692,24000.0,19.4,0.0,0.0,0.537,0.0,0.4166666666666667
20732,11.0,credit_card,TX,20950.0,0.1074,135000.0,24.41,0.0,0.0,0.766,0.0,0.15555555555555556
20734,2.0,credit_card,TX,19975.0,0.1454,120000.0,7.91,0.0,1.0,0.876,1.0,0.16666666666666666
20735,11.0,home_improvement,NY,13725.0,0.0692,33716.0,27.87,0.0,0.0,0.426,0.0,0.40781824652983745
20737,11.0,other,GA,3200.0,0.1111,62496.0,10.58,2.0,0.0,0.734,0.0,0.051203277009728626
20738,7.0,other,AZ,5500.0,0.1454,33000.0,15.71,0.0,0.0,0.009,0.0,0.16666666666666666
20740,11.0,debt_consolidation,CA,14000.0,0.1037,57600.0,20.02,0.0,0.0,0.573,0.0,0.24305555555555555
20742,3.0,debt_consolidation,WI,18000.0,0.1111,95000.0,16.02,0.0,1.0,0.567,1.0,0.18947368421052632
20744,6.0,credit_card,MA,7975.0,0.0963,60000.0,14.38,0.0,0.0,0.599,0.0,0.13333333333333333
20745,2.0,other,FL,6975.0,0.1074,75000.0,15.94,1.0,0.0,0.513,0.0,0.09333333333333334
20746,7.0,debt_consolidation,HI,20000.0,0.1268,62400.0,22.0,0.0,0.0,0.604,0.0,0.32051282051282054
20747,11.0,credit_card,GA,11975.0,0.1,80000.0,16.95,1.0,0.0,0.536,0.0,0.15
20749,0.0,home_improvement,FL,19975.0,0.0654,109000.0,8.19,2.0,0.0,0.133,0.0,0.1834862385321101
20750,6.0,debt_consolidation,CT,12000.0,0.1037,70000.0,17.79,1.0,0.0,0.396,0.0,0.17142857142857143
20751,7.0,small_business,FL,13463.56,0.1037,40000.0,11.1,0.0,0.0,0.369,0.0,0.35
20752,1.0,car,TX,5525.0,0.1111,46800.0,14.59,2.0,0.0,0.579,0.0,0.11805555555555555
20755,5.0,debt_consolidation,NY,20350.0,0.1306,69996.0,7.3,0.0,0.0,0.477,0.0,0.2914452254414538
20759,11.0,home_improvement,IL,3983.93539773129,0.0692,70000.0,19.8,0.0,0.0,0.84,0.0,0.05714285714285714
20760,11.0,debt_consolidation,TX,19475.0,0.1111,85000.0,24.2,1.0,0.0,0.237,0.0,0.23529411764705882
20762,1.0,debt_consolidation,NJ,9925.0,0.1,65000.0,11.89,0.0,0.0,0.566,0.0,0.15384615384615385
20763,11.0,credit_card,NJ,10000.0,0.1074,100000.0,10.46,2.0,0.0,0.653,0.0,0.1
20764,8.0,debt_consolidation,NC,11975.0,0.0729,140000.0,9.46,0.0,0.0,0.491,0.0,0.08571428571428572
20766,1.0,credit_card,CA,6000.0,0.0766,37000.0,23.25,1.0,1.0,0.222,1.0,0.16216216216216217
20767,3.0,debt_consolidation,SC,24975.0,0.1788,330000.0,17.04,0.0,0.0,0.995,0.0,0.07575757575757576
20768,8.0,other,FL,4983.87372270967,0.0542,27000.0,17.33,0.0,0.0,0.193,0.0,0.18518518518518517
20770,11.0,credit_card,OK,24500.0,0.1343,79000.0,13.7,1.0,0.0,0.579,0.0,0.31645569620253167
20771,3.0,other,TX,5975.0,0.0692,75000.0,7.55,0.0,0.0,0.33,0.0,0.08
20772,4.0,debt_consolidation,VA,4500.0,0.1343,65000.0,13.77,1.0,0.0,0.88,0.0,0.06923076923076923
20774,11.0,major_purchase,MA,16000.0,0.1306,72000.0,12.72,0.0,0.0,0.734,0.0,0.2222222222222222
20775,6.0,small_business,PA,10000.0,0.164,100400.0,24.17,1.0,0.0,0.644,0.0,0.099601593625498
20777,11.0,debt_consolidation,TX,22500.0,0.1268,84000.0,6.09,2.0,0.0,0.18,0.0,0.27380952380952384
20779,2.0,debt_consolidation,NC,3983.33839796873,0.0729,20000.0,28.62,0.0,0.0,0.848,0.0,0.2
20780,2.0,debt_consolidation,MO,7983.99337911369,0.0579,51000.0,16.94,0.0,0.0,0.386,0.0,0.1568627450980392
20781,4.0,debt_consolidation,CA,24975.0,0.1074,130000.0,14.3,0.0,0.0,0.543,0.0,0.19230769230769232
20783,11.0,home_improvement,MA,15000.0,0.1528,120000.0,1.69,0.0,0.0,0.481,0.0,0.125
20784,nan,debt_consolidation,NY,5983.87372270967,0.0542,44000.0,20.35,0.0,0.0,0.239,0.0,0.13636363636363635
20785,9.0,major_purchase,CA,5983.87372270967,0.0542,54000.0,2.29,0.0,0.0,0.355,0.0,0.1111111111111111
20786,5.0,credit_card,OR,19475.0,0.1037,165000.0,8.0,0.0,0.0,0.384,0.0,0.12121212121212122
20788,0.0,debt_consolidation,FL,10500.0,0.0963,75000.0,15.17,0.0,0.0,0.773,0.0,0.14
20791,11.0,home_improvement,NV,1500.0,0.0963,35000.0,8.5,0.0,0.0,0.427,0.0,0.04285714285714286
20792,8.0,debt_consolidation,TX,25000.0,0.1454,88000.0,23.65,1.0,0.0,0.848,0.0,0.2840909090909091
20793,11.0,debt_consolidation,NJ,7983.93554746427,0.0692,65416.0,10.07,3.0,0.0,0.63,0.0,0.12229423994129876
20794,nan,debt_consolidation,CA,1000.0,0.0729,33240.0,12.96,2.0,0.0,0.862,0.0,0.030084235860409144
20795,11.0,credit_card,RI,5500.0,0.1074,60000.0,15.62,1.0,1.0,0.437,0.0,0.09166666666666666
20798,2.0,credit_card,IL,4000.0,0.1454,42000.0,2.09,2.0,0.0,0.643,0.0,0.09523809523809523
20800,11.0,debt_consolidation,NY,10000.0,0.1037,43200.0,9.97,0.0,0.0,0.653,0.0,0.23148148148148148
20803,nan,other,TX,5383.87361807206,0.0542,22296.0,10.82,1.0,0.0,0.119,0.0,0.24219590958019377
20804,11.0,medical,FL,19475.0,0.0925,92407.0,0.43,0.0,0.0,0.077,0.0,0.2164338199487052
20805,6.0,small_business,CA,24975.0,0.2011,130000.0,19.08,1.0,0.0,0.594,0.0,0.19230769230769232
20806,5.0,debt_consolidation,TX,10000.0,0.0729,81996.0,19.07,0.0,0.0,0.824,0.0,0.1219571686423728
20808,1.0,debt_consolidation,SC,12000.0,0.1111,39000.0,21.45,0.0,0.0,0.465,0.0,0.3076923076923077
20809,5.0,debt_consolidation,KS,12000.0,0.164,93000.0,14.63,1.0,0.0,0.52,0.0,0.12903225806451613
20810,5.0,small_business,CT,14000.0,0.138,65000.0,6.85,1.0,0.0,0.621,0.0,0.2153846153846154
20811,4.0,credit_card,NJ,10000.0,0.0963,43000.0,10.72,3.0,0.0,0.672,0.0,0.23255813953488372
20812,11.0,moving,CA,3600.0,0.1491,90000.0,10.03,0.0,0.0,0.0,0.0,0.04
20813,4.0,credit_card,MT,7949.97897705425,0.0729,19800.0,20.0,0.0,0.0,0.662,0.0,0.40404040404040403
20815,6.0,debt_consolidation,CA,10000.0,0.138,48000.0,14.9,2.0,0.0,0.907,0.0,0.20833333333333334
20816,2.0,debt_consolidation,FL,11975.0,0.0766,63000.0,14.25,1.0,0.0,0.577,0.0,0.19047619047619047
20817,3.0,debt_consolidation,AL,12983.9356050571,0.0692,37000.0,24.68,0.0,0.0,0.546,0.0,0.35135135135135137
20818,6.0,major_purchase,IL,4500.0,0.1268,35000.0,6.65,2.0,0.0,0.964,0.0,0.14285714285714285
20819,nan,car,FL,3483.87372270968,0.0542,57550.0,22.64,0.0,0.0,0.115,0.0,0.060816681146828845
20821,2.0,other,PA,5000.0,0.1454,36000.0,6.37,0.0,0.0,0.956,0.0,0.1388888888888889
20822,4.0,credit_card,CT,7000.0,0.1,29500.0,19.4,1.0,0.0,0.859,0.0,0.23728813559322035
20824,2.0,credit_card,CA,6933.87055747068,0.0692,28608.0,15.1,0.0,0.0,0.802,0.0,0.2446868008948546
20826,2.0,credit_card,FL,3000.0,0.1,31000.0,22.99,0.0,1.0,0.673,1.0,0.0967741935483871
20829,11.0,debt_consolidation,CA,7000.0,0.1,59020.51,19.8,2.0,0.0,0.819,0.0,0.11860283823369198
20830,4.0,debt_consolidation,WI,10400.0,0.0766,36000.0,9.87,1.0,0.0,0.291,0.0,0.28888888888888886
20833,2.0,debt_consolidation,NJ,10975.0,0.1,92259.0,14.48,0.0,0.0,0.905,0.0,0.12464908572605382
20835,9.0,other,NY,7984.17222491328,0.0766,56004.0,10.03,0.0,0.0,0.537,0.0,0.14284693950432112
20836,5.0,debt_consolidation,MI,11950.0,0.0729,122000.0,5.1,1.0,0.0,0.596,0.0,0.09836065573770492
20837,nan,debt_consolidation,TX,1000.0,0.1,8088.0,22.7,0.0,0.0,0.808,0.0,0.12363996043521266
20838,0.0,credit_card,MI,10000.0,0.164,110000.0,12.62,1.0,0.0,0.842,0.0,0.09090909090909091
20839,2.0,car,VA,3000.0,0.0729,70000.0,4.27,0.0,0.0,0.257,0.0,0.04285714285714286
20840,1.0,credit_card,CA,12000.0,0.1306,65400.0,17.71,3.0,0.0,0.815,0.0,0.1834862385321101
20841,4.0,debt_consolidation,MI,12250.0,0.0729,32000.0,25.16,0.0,0.0,0.534,0.0,0.3828125
20843,9.0,debt_consolidation,MA,6075.0,0.1,50000.0,7.49,0.0,0.0,0.895,0.0,0.1215
20846,1.0,major_purchase,CO,1000.0,0.0579,30000.0,2.12,0.0,0.0,0.036,0.0,0.03333333333333333
20849,2.0,major_purchase,TX,2400.0,0.1602,45868.0,18.1,1.0,0.0,0.895,0.0,0.05232406034708293
20850,1.0,credit_card,RI,6983.9355260731,0.0692,43000.0,12.08,1.0,0.0,0.237,0.0,0.16279069767441862
20853,11.0,small_business,NY,10000.0,0.1074,65000.0,22.74,1.0,0.0,0.707,0.0,0.15384615384615385
20854,7.0,debt_consolidation,PA,12000.0,0.0729,57000.0,23.35,1.0,0.0,0.256,0.0,0.21052631578947367
20858,8.0,other,NJ,10000.0,0.0766,96000.0,17.65,3.0,0.0,0.54,0.0,0.10416666666666667
20860,2.0,debt_consolidation,VA,24849.3922943147,0.1111,60000.0,22.5,0.0,0.0,0.585,0.0,0.4166666666666667
20862,11.0,debt_consolidation,PA,9975.0,0.0766,62316.0,18.95,1.0,0.0,0.8,0.0,0.1604724308363823
20865,1.0,home_improvement,NY,19500.0,0.1037,500000.0,8.71,0.0,0.0,0.283,0.0,0.04
20866,8.0,debt_consolidation,CA,19975.0,0.1111,54000.0,15.64,0.0,0.0,0.173,0.0,0.37037037037037035
20867,5.0,major_purchase,MA,3600.0,0.138,50000.0,13.87,1.0,0.0,0.663,0.0,0.072
20868,5.0,debt_consolidation,NY,15000.0,0.1899,79000.0,15.51,1.0,0.0,0.426,0.0,0.189873417721519
20869,5.0,debt_consolidation,CA,5500.0,0.1714,36000.0,9.77,2.0,0.0,0.914,0.0,0.1527777777777778
20870,4.0,medical,NH,4783.87368346966,0.0542,89602.0,20.17,2.0,0.0,0.126,0.0,0.05357023280730341
20872,5.0,debt_consolidation,IL,8000.0,0.0766,60000.0,2.14,5.0,0.0,0.07,0.0,0.13333333333333333
20876,2.0,major_purchase,MI,5000.0,0.1677,27000.0,12.31,1.0,0.0,0.692,0.0,0.18518518518518517
20877,3.0,debt_consolidation,IL,5000.0,0.0963,35000.0,12.48,0.0,0.0,0.263,0.0,0.14285714285714285
20883,7.0,debt_consolidation,CA,11771.9944885569,0.0729,73000.0,5.06,0.0,0.0,0.497,0.0,0.1643835616438356
20885,3.0,debt_consolidation,CA,5475.0,0.0692,45000.0,16.83,0.0,0.0,0.307,0.0,0.12222222222222222
20886,0.0,debt_consolidation,NY,9882.85890440084,0.0692,50000.0,15.24,0.0,0.0,0.223,0.0,0.2
20889,1.0,debt_consolidation,TX,8000.0,0.0729,66000.0,10.76,0.0,0.0,0.753,0.0,0.12121212121212122
20890,4.0,debt_consolidation,KS,14950.0,0.1343,69996.0,12.69,2.0,0.0,0.245,0.0,0.2142979598834219
20891,0.0,credit_card,FL,5000.0,0.1454,66000.0,2.15,0.0,0.0,0.876,0.0,0.07575757575757576
20893,4.0,home_improvement,PA,7500.0,0.0729,45000.0,18.61,3.0,0.0,0.251,0.0,0.16666666666666666
20894,0.0,credit_card,NY,6432.24156056896,0.0542,30000.0,7.2,0.0,0.0,0.349,0.0,0.21583333333333332
20895,11.0,debt_consolidation,CA,9975.0,0.1037,30000.0,20.88,0.0,0.0,0.743,0.0,0.3333333333333333
20896,8.0,credit_card,NY,5000.0,0.0963,40000.0,3.39,2.0,0.0,0.178,0.0,0.125
20897,0.0,credit_card,NJ,1200.0,0.0729,14400.0,26.83,1.0,0.0,0.6,0.0,0.08333333333333333
20898,3.0,debt_consolidation,PA,9907.47409807935,0.0692,24000.0,18.25,0.0,0.0,0.211,0.0,0.4166666666666667
20899,8.0,credit_card,TX,11500.0,0.0963,105000.0,17.7,1.0,0.0,0.378,0.0,0.11428571428571428
20900,3.0,home_improvement,NJ,9550.0,0.0579,39000.0,7.14,0.0,0.0,0.165,0.0,0.24615384615384617
20901,1.0,debt_consolidation,MD,5000.0,0.1306,22992.0,21.56,0.0,0.0,0.716,0.0,0.2174669450243563
20902,0.0,small_business,MN,10000.0,0.1268,80000.0,9.48,1.0,0.0,0.395,0.0,0.125
20905,3.0,debt_consolidation,FL,12000.0,0.1111,69996.0,15.05,2.0,0.0,0.423,0.0,0.17143836790673753
20906,2.0,debt_consolidation,KS,8000.0,0.1111,36000.0,22.83,1.0,0.0,0.629,0.0,0.2222222222222222
20907,0.0,credit_card,CA,7133.87361807206,0.0542,90000.0,14.83,0.0,0.0,0.207,0.0,0.08
20909,4.0,debt_consolidation,NJ,9828.88479496085,0.0579,30852.0,14.31,1.0,0.0,0.327,0.0,0.36302346687410864
20910,11.0,major_purchase,FL,5983.87372270967,0.0542,120000.0,20.88,0.0,0.0,0.196,0.0,0.05
20911,2.0,debt_consolidation,KS,5550.0,0.1037,14400.0,5.08,0.0,1.0,0.705,1.0,0.3854166666666667
20912,8.0,credit_card,MN,2000.0,0.0963,60000.0,21.74,0.0,0.0,0.498,0.0,0.03333333333333333
20913,2.0,debt_consolidation,CA,16000.0,0.1,45000.0,4.51,0.0,0.0,0.185,0.0,0.35555555555555557
20914,9.0,debt_consolidation,TX,6000.0,0.1111,80000.0,15.63,1.0,0.0,0.524,0.0,0.075
20915,11.0,credit_card,OH,11983.9355973779,0.0692,90000.0,10.37,0.0,0.0,0.117,0.0,0.13333333333333333
20918,9.0,car,VA,6183.87360119574,0.0542,44000.0,2.97,0.0,0.0,0.075,0.0,0.1409090909090909
20920,11.0,credit_card,NY,19975.0,0.1528,99000.0,8.99,0.0,0.0,0.939,0.0,0.20202020202020202
